axis_level,method,p_interval,fraction_in
5,rbf_bootstrap,0.8421052631578947,0.3097940311055065
5,rbf_bootstrap,0.894736842105263,0.3547709121479613
5,rbf_bootstrap,0.9473684210526316,0.4127784783522488
5,rbf_bootstrap,1.0,0.949978982765868
5,gp_mle,0.0,0.0
5,gp_mle,0.0526315789473684,0.0420344682639764
5,gp_mle,0.1052631578947368,0.1055065153425809
5,gp_mle,0.1578947368421052,0.1475409836065573
5,gp_mle,0.2105263157894736,0.1920975199663724
5,gp_mle,0.2631578947368421,0.2404371584699453
5,gp_mle,0.3157894736842105,0.2904581757040773
5,gp_mle,0.3684210526315789,0.3455233291298865
5,gp_mle,0.4210526315789473,0.4001681378730559
5,gp_mle,0.4736842105263157,0.4510298444724674
5,gp_mle,0.5263157894736842,0.5006305170239597
5,gp_mle,0.5789473684210527,0.5510718789407314
5,gp_mle,0.631578947368421,0.6094997898276587
5,gp_mle,0.6842105263157894,0.6591004623791509
5,gp_mle,0.7368421052631579,0.7095418242959226
5,gp_mle,0.7894736842105263,0.7578814627994955
5,gp_mle,0.8421052631578947,0.8036990332072299
5,gp_mle,0.894736842105263,0.8713745271122321
5,gp_mle,0.9473684210526316,0.9344262295081968
5,gp_mle,1.0,1.0
